Campaign_ID,Channel,Region,Campaign_Type,Date,Budget,Leads_Generated,Conversions,Revenue,Cost_per_Lead,Conversion_Rate,ROI,Cost_per_Conversion,Revenue_per_Lead,Efficiency_Score
CMP_0321,Social Media,South,Conversion,2025-04-25,24991,1321,518,828282,18.918243754731265,0.3921271763815291,32.14321155616022,48.245173745173744,627.0113550340651,12.996353963732773
CMP_0322,Social Media,South,Conversion,2025-05-14,15775,2745,578,679150,5.746812386156648,0.2105646630236794,42.05229793977813,27.292387543252595,247.4134790528233,9.065292608084428
CMP_0323,Social Media,West,Conversion,2025-05-31,17265,2222,460,460460,7.77002700270027,0.207020702070207,25.670141905589343,37.53260869565217,207.22772277227722,5.5212715016071545
CMP_0324,Email,South,Conversion,2025-04-01,24459,4067,826,482384,6.014015244652078,0.2030981067125645,18.722147266854737,29.61138014527845,118.60929432013769,4.005530770204577
CMP_0325,Email,West,Consideration,2025-04-08,21673,1845,472,258656,11.746883468834689,0.2558265582655826,10.93448069025977,45.91737288135593,140.1929539295393,3.053157119676212
CMP_0326,Email,South,Consideration,2025-04-30,32056,3262,757,1012109,9.82709993868792,0.2320662170447578,30.573153231844277,42.34610303830912,310.2725321888412,7.32706223068857
CMP_0327,SEO,East,Consideration,2025-02-15,11614,633,230,346610,18.347551342812007,0.3633491311216429,28.844153607714823,50.495652173913044,547.567140600316,10.84384728242403
CMP_0328,Referral,North,Conversion,2025-02-07,41020,7967,2004,2380752,5.1487385465043305,0.2515375925693485,57.03881033642126,20.469061876247505,298.8266599723861,14.598942627612425
CMP_0329,Social Media,East,Conversion,2025-05-22,12415,1864,470,416420,6.660407725321888,0.2521459227467811,32.54168344744261,26.414893617021278,223.40128755364807,8.457398723335851
CMP_0330,Social Media,North,Awareness,2025-04-10,28155,5348,756,1110564,5.2645848915482425,0.1413612565445026,38.44464571124134,37.242063492063494,207.65968586387436,5.5759446816938025
CMP_0331,SEO,West,Awareness,2025-03-13,48884,4390,1733,3313496,11.135307517084282,0.394760820045558,66.78283282873743,28.207732256203116,754.7826879271071,26.75800667248336
CMP_0332,Social Media,East,Conversion,2025-02-04,21964,3112,544,818720,7.057840616966581,0.1748071979434447,36.27554179566563,40.375,263.0848329048843,6.516033013124069
CMP_0333,Email,South,Conversion,2025-05-27,42726,6484,791,567147,6.589450956199877,0.1219925971622455,12.274048588681366,54.015170670037925,87.46869216533004,1.6193356621910797
CMP_0334,Referral,North,Conversion,2025-01-30,42044,4104,1226,1843904,10.244639376218323,0.2987329434697856,42.85653125297308,34.29363784665579,449.2943469785575,13.10139067157529
CMP_0335,Paid Ads,North,Conversion,2025-03-19,42544,7539,2100,3924900,5.64318875182385,0.2785515320334262,91.25507709665288,20.259047619047617,520.6128133704735,25.697793063134508
CMP_0336,Social Media,East,Awareness,2025-03-25,37252,7155,1606,2815318,5.206429070580014,0.2244584206848358,74.57494899602706,23.19551681195517,393.47561146051714,16.96343369498525
CMP_0337,Email,West,Conversion,2025-04-23,8832,1613,365,275210,5.475511469311841,0.2262864228146311,30.160552536231883,24.197260273972603,170.61996280223187,7.051209966351294
CMP_0338,Paid Ads,East,Awareness,2025-01-25,30275,4870,1633,1200255,6.216632443531828,0.3353182751540041,38.64508670520231,18.53949785670545,246.45893223819303,13.293722092319378
CMP_0339,Referral,West,Conversion,2025-06-17,19901,1823,289,447661,10.916620954470654,0.158529895776193,21.494397266469026,68.86159169550173,245.56280855732308,3.566034454201617
CMP_0340,Paid Ads,West,Conversion,2025-03-29,43213,3986,1379,2460136,10.8411941796287,0.345960863020572,55.93046074098072,31.336475707034083,617.1941796287005,19.695711330108484
CMP_0341,Email,North,Conversion,2025-01-14,39148,7614,2243,1727110,5.141581297609666,0.294588915156291,43.11745172167161,17.45341061078912,226.8334646703441,12.996512242147283
CMP_0342,Paid Ads,East,Awareness,2025-06-03,47633,2455,554,344588,19.40244399185336,0.2256619144602851,6.234228371087271,85.98014440433214,140.36171079429735,1.6324898238624637
CMP_0343,SEO,East,Awareness,2025-04-12,27918,4394,1043,1204665,6.353664087391898,0.2373691397360036,42.150118203309695,26.767018216682647,274.1613563950842,10.242506437426494
CMP_0344,Paid Ads,West,Consideration,2025-05-30,24540,3826,677,1205060,6.414009409304757,0.1769472033455305,48.10594947025265,36.24815361890694,314.9660219550444,8.689160426388144
CMP_0345,Social Media,East,Conversion,2025-06-25,16580,2377,774,1504656,6.975178796802693,0.3256205300799327,89.75126658624849,21.421188630490956,633.0063104753891,29.550475531239517
CMP_0346,Social Media,South,Consideration,2025-03-24,43402,8616,2187,1657746,5.037372330547818,0.2538300835654596,37.19515229712916,19.845450388660264,192.40320334261838,9.695078699375753
CMP_0347,SEO,South,Consideration,2025-04-20,43578,4217,827,1196669,10.333886649276735,0.1961109793692198,26.460392858781955,52.694074969770256,283.7725871472611,5.385284537399259
CMP_0348,Email,East,Awareness,2025-06-28,29917,3021,842,459732,9.903012247600133,0.2787156570671963,14.366915131864824,35.53087885985748,152.17874875868918,4.282999848073547
CMP_0349,Social Media,East,Awareness,2025-05-11,27318,1689,673,916626,16.174067495559502,0.3984606275902901,32.553920491983305,40.591381872213965,542.7033747779751,13.369916217350363
CMP_0350,Referral,West,Consideration,2025-06-19,15179,1767,407,416768,8.590265987549518,0.2303338992642897,26.45688121747151,37.29484029484029,235.86191284663272,6.324250512456652
CMP_0351,Social Media,South,Conversion,2025-01-19,17251,1538,578,801686,11.216514954486346,0.3758127438231469,45.47185670395919,29.846020761245676,521.2522756827049,17.46471597847101
CMP_0352,Social Media,South,Awareness,2025-01-28,24493,2486,505,357035,9.852373290426389,0.2031375703942075,13.57702200628751,48.500990099009904,143.61826226870474,2.961140833940142
CMP_0353,Email,North,Conversion,2025-06-22,25466,4461,519,951846,5.708585518941941,0.1163416274377942,36.377130291368886,49.067437379576106,213.37054472091458,4.348516167052332
CMP_0354,Paid Ads,West,Conversion,2025-03-12,35206,6700,1080,1345680,5.254626865671642,0.1611940298507462,37.22303016531273,32.59814814814815,200.84776119402986,6.161324265453395
CMP_0355,Social Media,North,Consideration,2025-03-04,24624,1917,432,279936,12.845070422535212,0.2253521126760563,10.36842105263158,57.0,146.0281690140845,2.561897702001483
CMP_0356,SEO,South,Consideration,2025-03-14,31564,3341,554,519098,9.447470817120625,0.1658186171804848,15.445887720187557,56.974729241877256,155.37204429811433,2.7270343600670177
CMP_0357,Paid Ads,West,Consideration,2025-05-04,27412,5188,519,339426,5.283731688511951,0.1000385505011565,11.382387275645703,52.81695568400771,65.42521202775636,1.2387160747995605
CMP_0358,Referral,East,Consideration,2025-04-29,32990,1955,732,1180716,16.874680306905372,0.3744245524296675,34.79011821764171,45.068306010928964,603.9468030690537,13.400698995045389
CMP_0359,Email,West,Awareness,2025-05-01,40517,2587,913,782441,15.661770390413606,0.352918438345574,18.311424834020286,44.37787513691128,302.45110166215693,6.815357894650376
CMP_0360,Referral,East,Awareness,2025-01-19,18156,1351,435,738195,13.438934122871949,0.3219837157660992,39.65846001321877,41.737931034482756,546.4063656550703,13.091362032383543
CMP_0361,Paid Ads,East,Consideration,2025-06-24,28064,3908,587,1021380,7.181166837256909,0.1502047082906857,35.394669327252,47.80919931856899,261.35619242579327,5.4666506896358555
CMP_0362,Paid Ads,West,Awareness,2025-05-22,30711,2228,303,289365,13.78411131059246,0.1359964093357271,8.422194002149068,101.35643564356435,129.8765709156194,1.2813845523568974
CMP_0363,Paid Ads,East,Consideration,2025-04-30,35106,6853,824,1050600,5.122719976652561,0.1202393112505472,28.92650828918133,42.60436893203884,153.30512184444768,3.5983427448249556
CMP_0364,Referral,North,Conversion,2025-06-15,21589,2526,801,903528,8.54671417260491,0.3171021377672209,40.85131316874334,26.952559300873908,357.69121140142516,13.271140874173957
CMP_0365,Paid Ads,South,Conversion,2025-03-02,28736,3598,1362,2345364,7.9866592551417455,0.3785436353529738,80.61762249443207,21.098384728340676,651.852140077821,30.89583152790897
CMP_0366,Referral,East,Conversion,2025-06-13,25975,2259,517,688127,11.498450641876936,0.2288623284639221,25.491896053897975,50.24177949709865,304.61575918548033,6.062997016319281
CMP_0367,Paid Ads,North,Consideration,2025-06-17,41218,4972,674,663890,8.290024135156878,0.1355591311343523,15.106798000873404,61.154302670623146,133.52574416733708,2.183423542354922
CMP_0368,SEO,East,Conversion,2025-01-30,12214,1823,462,476784,6.699945145364783,0.2534284147010422,38.03586048796464,26.437229437229437,261.5381239714756,9.89279623995593
CMP_0369,Paid Ads,South,Awareness,2025-01-09,35581,5788,1184,827616,6.14737387698687,0.2045611610228058,22.260054523481635,30.05152027027027,142.98825155494126,4.758103758777169
CMP_0370,Referral,North,Conversion,2025-03-05,25195,4108,872,758640,6.13315481986368,0.2122687439143135,29.11073625719389,28.89334862385321,184.6738072054528,6.391568163649724
CMP_0371,Social Media,South,Conversion,2025-06-10,49582,6777,1940,2935220,7.316216615021396,0.2862623579755053,58.19930619983058,25.557731958762886,433.1149476169397,16.946532983277457
CMP_0372,Paid Ads,South,Conversion,2025-04-30,32127,5964,1882,2544464,5.38682092555332,0.3155600268276324,78.20017430821427,17.07066950053135,426.6371562709591,24.99240912945326
CMP_0373,Social Media,North,Awareness,2025-02-21,10141,1750,233,459243,5.794857142857143,0.1331428571428571,44.28577063405976,43.52360515021459,262.4245714285714,6.029476890134814
CMP_0374,SEO,North,Consideration,2025-03-30,33884,5541,613,457911,6.115141671178487,0.1106298502075437,12.514077440679968,55.27569331158238,82.64049810503519,1.4950603629555712
CMP_0375,Email,North,Awareness,2025-05-22,29885,1743,694,893178,17.14572576018359,0.3981640849110728,28.88716747532207,43.06195965417867,512.4371772805508,11.899996688395591
CMP_0376,SEO,West,Consideration,2025-02-22,7708,393,66,50358,19.61323155216285,0.1679389312977099,5.533212247016087,116.78787878787878,128.13740458015266,1.0971806827049917
CMP_0377,Paid Ads,North,Consideration,2025-03-19,23375,1913,222,350982,12.219027705175115,0.1160480920020909,14.015272727272729,105.2927927927928,183.4720334553058,1.7424937508910325
CMP_0378,Social Media,North,Conversion,2025-02-10,20088,3003,471,859575,6.689310689310689,0.1568431568431568,41.79047192353644,42.64968152866242,286.23876123876124,6.711392699295924
CMP_0379,Social Media,North,Consideration,2025-03-09,49602,5539,618,327540,8.95504603719083,0.1115724860083047,5.603362767630338,80.2621359223301,59.13341758440151,0.7367535999991963
CMP_0380,Referral,North,Awareness,2025-01-08,15014,1656,360,637920,9.066425120772946,0.217391304347826,41.48834421206874,41.705555555555556,385.2173913043478,9.23659656784103
CMP_0381,Social Media,East,Awareness,2025-01-02,8273,1511,514,567456,5.475181998676374,0.3401720714758438,67.59132116523631,16.095330739299612,375.54996690933154,23.332851806043326
CMP_0382,Referral,West,Consideration,2025-04-15,42306,7798,1578,2830932,5.425237240318031,0.202359579379328,65.91561480641043,26.809885931558934,363.0330854065145,13.54101566613435
CMP_0383,Email,South,Conversion,2025-05-05,35881,6687,1559,2988603,5.365784357708987,0.2331389262748616,82.29207658649425,23.015394483643362,446.9273216689098,19.418625302578814
CMP_0384,Paid Ads,North,Conversion,2025-04-20,36486,3542,1072,1073072,10.300959909655562,0.3026538678712592,28.410513621663103,34.03544776119403,302.95652173913044,8.901205703676693
CMP_0385,Referral,East,Awareness,2025-03-27,17541,2695,680,1092760,6.508719851576995,0.2523191094619666,61.2974744883416,25.79558823529412,405.4768089053803,15.718843284627937
CMP_0386,Email,East,Conversion,2025-06-18,13712,1244,445,840160,11.02250803858521,0.357717041800643,60.271878646441074,30.813483146067416,675.3697749196142,21.91799517497289
CMP_0387,Social Media,East,Consideration,2025-04-30,14168,1113,400,554000,12.729559748427674,0.3593890386343216,38.10220214568041,35.42,497.7538185085355,14.05290283762099
CMP_0388,Social Media,South,Consideration,2025-05-07,8551,664,68,71264,12.87801204819277,0.1024096385542168,7.333996023856859,125.75,107.32530120481928,0.8534815205154614
CMP_0389,Email,North,Awareness,2025-01-16,17297,1752,584,1089160,9.872716894977168,0.3333333333333333,61.96814476498815,29.618150684931507,621.6666666666666,20.98938158832938
CMP_0390,Social Media,West,Consideration,2025-03-03,48733,5579,1329,1778202,8.735077970962537,0.2382147338232658,35.48866271315125,36.668924003009785,318.73131385552966,8.69213707578025
CMP_0391,Email,West,Awareness,2025-04-23,32128,5610,2225,4294250,5.726916221033868,0.3966131907308378,132.66066982071712,14.439550561797752,765.463458110517,53.011584732815614
CMP_0392,Referral,East,Consideration,2025-06-25,7832,532,130,253240,14.721804511278195,0.244360902255639,31.33401430030644,60.246153846153845,476.01503759398497,7.901168907969617
CMP_0393,Referral,South,Awareness,2025-06-07,33483,5365,2124,3432384,6.241006523765145,0.3958993476234855,101.5112445121405,15.764124293785311,639.7733457595526,40.584134826428034
CMP_0394,Email,South,Conversion,2025-01-12,27063,3510,1145,1542315,7.71025641025641,0.3262108262108262,55.98980157410487,23.63580786026201,439.4059829059829,18.590690257079793
CMP_0395,Referral,South,Consideration,2025-02-04,27963,2605,454,505302,10.734357005758158,0.1742802303262955,17.07037871473018,61.59251101321586,193.973896353167,3.149309764486565
CMP_0396,Referral,West,Consideration,2025-01-11,18422,2282,596,542956,8.072743207712533,0.2611744084136722,28.47323851916187,30.909395973154364,237.9298860648554,7.697655634277159
CMP_0397,Referral,East,Awareness,2025-03-05,37920,3602,1432,1333192,10.527484730705163,0.3975569128262076,34.15801687763713,26.480446927374302,370.12548584119935,13.977312650965121
CMP_0398,SEO,North,Awareness,2025-02-19,16156,2252,804,946308,7.174067495559503,0.3570159857904085,57.5731616736816,20.09452736318408,420.20781527531085,20.911555055790416
CMP_0399,Paid Ads,West,Consideration,2025-05-29,16108,1853,239,157262,8.69293038316244,0.1289800323799244,8.762974919294761,67.39748953974896,84.86886130599028,1.2592288212150284
CMP_0400,Social Media,East,Awareness,2025-03-10,36845,2750,857,439641,13.398181818181818,0.3116363636363636,10.932175329081286,42.992998833138856,159.86945454545454,3.718499729826423
CMP_0401,SEO,East,Consideration,2025-02-17,7800,526,107,93304,14.828897338403042,0.2034220532319391,10.962051282051284,72.89719626168224,177.38403041825094,2.433345032660622
CMP_0402,Referral,North,Conversion,2025-01-20,43078,5686,580,419920,7.576151952163208,0.1020049243756595,8.747899159663865,74.27241379310345,73.85156524797749,0.9943337166030675
CMP_0403,Email,North,Awareness,2025-04-11,47712,8843,1954,3118584,5.395454031437295,0.220965735610087,64.36267605633803,24.417604912998975,352.66131403369894,14.442911796232558
CMP_0404,Referral,North,Consideration,2025-06-21,7610,773,131,232132,9.844760672703751,0.1694695989650711,29.50354796320631,58.091603053435115,300.3001293661061,5.169424040336386
CMP_0405,Paid Ads,South,Conversion,2025-06-10,17067,2729,943,952430,6.253939171857823,0.345547819714181,54.80535536415304,18.098621420996817,349.0032979113228,19.28341887445816
CMP_0406,Referral,North,Conversion,2025-05-17,38872,5784,1163,1281626,6.72060857538036,0.2010719225449516,31.97041572339988,33.42390369733448,221.58125864453666,6.629424876610313
CMP_0407,Email,East,Consideration,2025-03-09,15728,2984,1039,742885,5.270777479892762,0.3481903485254691,46.23327822990844,15.137632338787295,248.95609919571046,16.446171608872277
CMP_0408,Paid Ads,North,Awareness,2025-02-04,34566,5985,599,890713,5.775438596491228,0.1000835421888053,24.768471908812128,57.70617696160267,148.82422723475355,2.578999945426644
CMP_0409,Referral,East,Consideration,2025-03-06,34783,4695,903,1573929,7.408519701810436,0.192332268370607,44.24994968806601,38.51937984496124,335.23514376996803,8.703025467161577
CMP_0410,Paid Ads,West,Conversion,2025-01-08,25583,3800,654,875706,6.732368421052632,0.1721052631578947,33.22999648203886,39.1177370030581,230.44894736842105,5.891162552435109
CMP_0411,Social Media,South,Consideration,2025-02-14,25238,4662,792,970992,5.413556413556414,0.1698841698841698,37.47341310721927,31.866161616161616,208.27799227799227,6.536023848330687
CMP_0412,Social Media,West,Awareness,2025-03-28,12263,1348,162,282528,9.097181008902076,0.1201780415430267,22.039060588762947,75.69753086419753,209.59050445103858,2.7687891805486626
CMP_0413,Referral,West,Conversion,2025-06-24,6914,684,106,202672,10.108187134502923,0.1549707602339181,28.31327740815736,65.22641509433963,296.30409356725147,4.542700884889883
CMP_0414,Paid Ads,East,Consideration,2025-06-17,28749,1484,395,415935,19.37264150943396,0.2661725067385445,13.467807575915684,72.78227848101265,280.2796495956873,3.850932609492382
CMP_0415,Email,West,Awareness,2025-03-17,24456,4254,797,1247305,5.748942172073343,0.1873530794546309,50.00200359829898,30.685069008782936,293.2075693464974,9.555382432497481
CMP_0416,Referral,East,Conversion,2025-03-17,30582,5203,1171,1375925,5.877762829137036,0.2250624639630982,43.99133477208816,26.116140051238258,264.4483951566404,10.125860660794778
CMP_0417,Social Media,North,Awareness,2025-06-23,5406,355,75,102900,15.228169014084507,0.2112676056338028,18.03440621531632,72.08,289.85915492957747,4.021353425771053
CMP_0418,Social Media,North,Conversion,2025-02-16,18689,2551,925,723350,7.3261466091728735,0.3626029008232065,37.70458558510354,20.204324324324325,283.55546844374754,14.034395008318608
CMP_0419,Referral,East,Consideration,2025-01-15,37934,4536,1685,2663985,8.362874779541446,0.3714726631393298,69.22684135603944,22.512759643916915,587.2982804232804,26.087351782391195
CMP_0420,Paid Ads,North,Awareness,2025-04-15,38276,2595,643,857119,14.74990366088632,0.2477842003853564,21.393118403176924,59.527216174183515,330.2963391136802,5.5486609376658045
CMP_0421,Social Media,South,Conversion,2025-05-27,41432,8165,1625,1683500,5.074341702388242,0.1990202082057562,39.63284417841282,25.496615384615385,206.1849357011635,8.086757108379771
CMP_0422,Paid Ads,West,Awareness,2025-01-26,24873,2044,269,429324,12.168786692759296,0.1316046966731898,16.260644071885178,92.46468401486989,210.04109589041096,2.271581827464341
CMP_0423,Social Media,South,Awareness,2025-02-21,18050,1084,418,594396,16.65129151291513,0.3856088560885609,31.930526315789475,43.18181818181818,548.3357933579335,12.698302583025828
CMP_0424,Social Media,West,Consideration,2025-04-03,5680,790,93,153636,7.189873417721519,0.1177215189873417,26.04859154929577,61.075268817204304,194.47594936708862,3.1842012836512747
CMP_0425,SEO,North,Awareness,2025-05-30,23908,3845,727,974907,6.217945383615085,0.189076723016905,39.77743851430483,32.88583218707015,253.5518855656697,7.710064447308092
CMP_0426,Social Media,South,Conversion,2025-01-21,23504,1289,244,475556,18.234290147401087,0.1892940263770364,19.23298162014976,96.32786885245902,368.93405740884407,3.829982556490723
CMP_0427,Email,North,Conversion,2025-02-20,26644,3964,777,1124319,6.721493440968718,0.1960141271442987,41.19783065605765,34.29086229086229,283.6324419778002,8.27137094343007
CMP_0428,Referral,West,Conversion,2025-02-07,42125,5469,816,949824,7.7025050283415615,0.1492046077893582,21.547750741839764,51.62377450980392,173.67416346681296,3.3642283059684126
CMP_0429,Referral,East,Conversion,2025-01-20,6363,416,139,229072,15.295673076923077,0.3341346153846153,35.000628634292,45.776978417266186,550.6538461538462,12.029056202323527
CMP_0430,Paid Ads,East,Consideration,2025-06-06,47291,3588,490,277340,13.180323299888515,0.1365663322185061,4.864540821720835,96.51224489795918,77.29654403567447,0.8008988301681186
CMP_0431,Social Media,South,Awareness,2025-06-28,40060,5415,1572,793860,7.397968605724839,0.2903047091412742,18.816774837743385,25.483460559796438,146.60387811634348,5.752903055389216
CMP_0432,Email,North,Consideration,2025-05-12,6538,617,84,95424,10.59643435980551,0.1361426256077795,13.595289079229122,77.83333333333333,154.6580226904376,1.9870409767508042
CMP_0433,Paid Ads,North,Awareness,2025-02-24,41176,7854,951,773163,5.2426788897377135,0.1210847975553857,17.777030308917816,43.29758149316509,98.44194041252865,2.273612913646657
CMP_0434,SEO,South,Awareness,2025-04-02,46520,8039,2997,5541453,5.786789401666874,0.3728075631297425,118.11979793637146,15.522188855522188,689.3211842268939,44.40876158916597
CMP_0435,Paid Ads,East,Awareness,2025-01-28,30675,6059,951,1011864,5.062716619904275,0.1569565934972767,31.986601466992663,32.25552050473186,167.00181548110248,5.177464597311442
CMP_0436,Paid Ads,West,Consideration,2025-01-04,23287,2071,717,950025,11.24432641236118,0.3462095605987446,39.79636707175678,32.47838214783822,458.72766779333654,14.124092317938006
CMP_0437,Social Media,South,Awareness,2025-05-30,5174,1011,266,267330,5.117705242334322,0.2631058358061325,50.66795516041747,19.451127819548873,264.4213649851632,13.59414052687542
CMP_0438,SEO,West,Consideration,2025-03-17,31732,3639,448,719040,8.719978015938445,0.1231107447100852,21.659775620824405,70.83035714285714,197.59274525968672,2.7896618516431255
CMP_0439,Paid Ads,East,Conversion,2025-06-22,39998,4084,1579,2407975,9.79382957884427,0.3866307541625857,59.202385119255965,25.331222292590247,589.6119000979432,23.27609356104436
CMP_0440,Email,North,Conversion,2025-03-08,42055,2420,421,295963,17.378099173553718,0.1739669421487603,6.037522292236357,99.89311163895486,122.29876033057852,1.2242962334840934
CMP_0441,Email,East,Awareness,2025-03-27,17112,991,354,410994,17.267406659939454,0.3572149344096871,23.017882187938287,48.33898305084746,414.72653884964683,8.579546210423969
CMP_0442,Referral,South,Consideration,2025-06-11,44874,6901,1039,1354856,6.502535864367483,0.1505578901608462,29.192449971029998,43.18960538979788,196.32748876974352,4.5457115664251795
CMP_0443,SEO,North,Conversion,2025-04-01,14689,1743,620,559860,8.42742398164085,0.3557085484796328,37.11423514194295,23.691935483870967,321.2048192771084,13.557559258751937
CMP_0444,SEO,South,Consideration,2025-04-15,49814,4183,434,705684,11.908677982309348,0.1037532871145111,13.16637892961818,114.77880184331798,168.70284484819507,1.4698083804576358
CMP_0445,Referral,South,Consideration,2025-01-01,24555,3489,884,914940,7.037833190025795,0.2533677271424477,36.26084300549786,27.77714932126697,262.23559759243335,9.440695103714564
CMP_0446,Paid Ads,East,Awareness,2025-03-13,38919,3422,1132,2140612,11.373173582700176,0.3308007013442431,54.00172152419127,34.380742049469966,625.5441262419638,18.194608055343224
CMP_0447,SEO,South,Conversion,2025-03-28,12619,1724,655,1136425,7.319605568445476,0.3799303944315545,89.05666059117205,19.26564885496183,659.179234338747,34.215262579592626
CMP_0448,Email,East,Awareness,2025-06-15,11033,1146,427,459452,9.62739965095986,0.3726003490401396,40.643433336354576,25.838407494145198,400.91797556719024,15.5163577963555
CMP_0449,Email,North,Awareness,2025-01-06,46328,8039,2780,4814960,5.762905834058962,0.3458141559895509,102.93196339146952,16.664748201438847,598.9501181739022,35.94114420055794
CMP_0450,Social Media,East,Conversion,2025-06-02,9946,1721,630,795060,5.779198140615921,0.3660662405578152,78.93766338226423,15.787301587301588,461.9755955839628,29.262479913321595
CMP_0451,SEO,North,Conversion,2025-05-25,29618,3601,575,354200,8.22493751735629,0.1596778672590947,10.95894388547505,51.509565217391305,98.36156623160234,1.909578654303847
CMP_0452,Paid Ads,East,Consideration,2025-03-02,39675,4071,754,849758,9.745762711864408,0.1852124785065094,20.417971014492757,52.61936339522546,208.73446327683615,3.9668754961747816
CMP_0453,Referral,West,Conversion,2025-01-12,41258,4306,803,1002144,9.581514166279607,0.1864839758476544,23.289689272383537,51.37982565379826,232.73200185787275,4.5296378276182026
CMP_0454,Referral,West,Consideration,2025-01-06,23919,4086,870,525480,5.853891336270191,0.2129221732745961,20.969145867302142,27.49310344827586,128.6049926578561,4.677718283052586
CMP_0455,Paid Ads,South,Consideration,2025-01-27,9173,910,198,196812,10.08021978021978,0.2175824175824176,20.45557614738908,46.32828282828283,216.27692307692308,4.668356128772569
CMP_0456,Social Media,East,Consideration,2025-05-16,48833,3972,1046,570070,12.294310171198388,0.2633434038267875,10.673868081010792,46.685468451242826,143.5221550855992,3.07423615627827
CMP_0457,Referral,East,Conversion,2025-05-04,31400,1968,291,384702,15.955284552845528,0.1478658536585365,11.251656050955416,107.90378006872852,195.47865853658536,1.8116015807052974
CMP_0458,SEO,North,Awareness,2025-04-16,9769,1172,360,667440,8.335324232081911,0.3071672354948805,67.32224383253148,27.136111111111113,569.4880546075085,20.98635476084585
CMP_0459,Social Media,South,Consideration,2025-04-03,42564,5206,782,1359898,8.175950825970034,0.1502112946600076,30.94948783009116,54.429667519181585,261.21744141375336,4.799173930682152
CMP_0460,SEO,East,Awareness,2025-04-19,19211,3383,653,967093,5.67868755542418,0.1930239432456399,49.34058612253396,29.419601837672282,285.86845994679277,9.716938438668246
CMP_0461,Email,South,Awareness,2025-04-09,28255,2350,589,859351,12.023404255319148,0.2506382978723404,29.414121394443463,47.97113752122241,365.6812765957447,7.622943617586042
CMP_0462,Social Media,West,Conversion,2025-06-17,32962,3531,1196,1607424,9.335032568677429,0.3387142452563013,47.765972938535285,27.56020066889632,455.231945624469,16.517729718065194
CMP_0463,Referral,East,Awareness,2025-05-22,24356,4171,1342,1272216,5.83936705825941,0.3217453847998082,51.234192806700605,18.14903129657228,305.0146247902182,16.80611046429926
CMP_0464,Social Media,East,Awareness,2025-02-04,25306,4391,1289,1334115,5.763151901616944,0.2935549988613072,51.71931557733344,19.632273079906906,303.82942382145296,15.476018624273014
CMP_0465,Social Media,South,Conversion,2025-06-25,9997,1076,157,158570,9.29089219330855,0.1459107806691449,14.861758527558267,63.67515923566879,147.36988847583643,2.3144015695414946
CMP_0466,Social Media,East,Consideration,2025-03-25,22376,2659,702,1390662,8.415193681835277,0.2640090259496051,61.149713979263495,31.874643874643876,523.0018804061677,16.408085450711912
CMP_0467,Social Media,South,Awareness,2025-02-25,45880,4381,553,574567,10.47249486418626,0.1262268888381648,11.523256320836966,82.96564195298373,131.14973750285324,1.5807716835021324
CMP_0468,SEO,East,Conversion,2025-06-26,43055,8175,1742,897130,5.266666666666667,0.2130886850152905,19.836836604343283,24.7158438576349,109.74067278287461,4.440094111897982
CMP_0469,Email,North,Awareness,2025-05-21,15578,1056,236,175112,14.75189393939394,0.2234848484848484,10.24098087045834,66.00847457627118,165.82575757575756,2.512188906655462
CMP_0470,Paid Ads,South,Awareness,2025-02-18,23624,4490,502,868460,5.261469933184856,0.1118040089086859,35.76176769387064,47.059760956175296,193.42093541202672,4.110113002744557
CMP_0471,Social Media,East,Consideration,2025-02-15,44194,6743,1228,1732708,6.554056058134361,0.1821147857036927,38.20686065981808,35.9885993485342,256.9639626279104,7.140149027177309
CMP_0472,Referral,West,Awareness,2025-04-23,49367,6404,2476,4441944,7.708775765146783,0.3866333541536539,88.97800149897705,19.938206785137318,693.6202373516552,34.788496519592
CMP_0473,Social Media,East,Conversion,2025-05-16,5389,295,113,142380,18.26779661016949,0.3830508474576271,25.420486175542774,47.690265486725664,482.64406779661016,10.12038961978418
CMP_0474,Referral,West,Awareness,2025-02-12,38767,4703,967,1164268,8.24303635977036,0.2056134382309164,29.032450279877214,40.0899689762151,247.5585796300234,6.175075360544603
CMP_0475,SEO,West,Consideration,2025-05-28,6855,762,86,52804,8.996062992125983,0.1128608923884514,6.702990517870168,79.70930232558139,69.29658792650919,0.8693663839066068
CMP_0476,Referral,North,Consideration,2025-05-04,45893,3404,523,952906,13.482079905992949,0.1536427732079906,19.763645871919465,87.74952198852772,279.93713278495886,3.190184133670353
CMP_0477,Paid Ads,South,Conversion,2025-04-07,18794,2790,607,543872,6.736200716845878,0.2175627240143369,27.93859742471001,30.962108731466227,194.9362007168459,6.295960084874186
CMP_0478,Email,East,Consideration,2025-03-31,40531,7930,3047,2720971,5.11109709962169,0.3842370744010088,66.13308331894106,13.301936330817197,343.1237074401009,25.795019529989084
CMP_0479,Referral,North,Awareness,2025-02-08,9986,1341,190,303620,7.446681580909769,0.1416853094705443,29.40456639295013,52.55789473684211,226.4131245339299,4.307880398702852
CMP_0480,Referral,East,Consideration,2025-03-26,37298,5863,1929,2849133,6.361589629882313,0.3290124509636705,75.38835862512735,19.335406946604458,485.9513900733413,25.132721096344987
CMP_0481,Email,West,Conversion,2025-06-26,6481,390,51,82926,16.617948717948718,0.1307692307692307,11.79524764696806,127.07843137254902,212.63076923076923,1.6732246922958234
